Unnamed:0,52,Attribute A,Attribute B,Attribute C,Attribute D,Attribute E,Attribute F,Attribute G,Attribute H,Attribute I,Attribute J,Attribute K,Target
0.6413410955,0.6031824528,0.9823410823,0.4272057329,0.3943403641,0.0751989231,0.0571140151,0.9703290676,0.8214512461,0.03018739137,0.2192492075,0.8086227909,0.9245196172,0.4100269846
0.1167323914,0.9229037852,0.9563415272,0.6027899792,0.4699109649,0.3952184837,0.3659888171,0.1738087157,0.6288748913,0.7351045006,0.1216172171,0.4108306388,0.598141234,0.4434398934
0.4700771581,0.8797246864,0.3958182429,0.4558973556,0.3838783139,0.9193508764,0.6526588215,0.1583054884,0.9012317005,0.4164208662,0.5094819571,0.6368030895,0.2509120817,0.1874711935
0.6407091439,0.6804074067,0.3767230327,0.09675394917,0.5522179792,0.2640929147,0.5323943836,0.8443985431,0.9510891825,0.7840865552,0.7398051969,0.1874563799,0.8739345929,0.1372505657
0.03288376351,0.005774414973,0.1237694412,0.9901141946,0.6949909924,0.8270336066,0.8711032715,0.3707278944,0.01571839343,0.8231994633,0.8501328217,0.1448850991,0.7645368333,0.9206489925
0.9355895539,0.640151831,0.6282551033,0.7812299709,0.9673975818,0.9087024964,0.318960329,0.378369654,0.6985703617,0.3032181493,0.1072416704,0.6701119449,0.8318354992,0.7720714975
0.413541077,0.7156829337,0.3557154209,0.702017557,0.403688381,0.3211402338,0.5352808055,0.8609711067,0.1058845866,0.7708888147,0.8412749152,0.913564398,0.1236260319,0.5342446936
0.1354767055,0.9167939155,0.7793325817,0.3799560279,0.5106912119,0.8861184145,0.2548580745,0.4238632741,0.7628996213,0.7055899357,0.7825910248,0.6731753539,0.1103546144,0.6651279792
0.8373935601,0.05269827819,0.9574061089,0.1955705814,0.464861668,0.6475936714,0.5297976633,0.8689081291,0.3471103523,0.9122610858,0.1611756909,0.1446807164,0.01723340733,0.3393897562
0.06124840576,0.2136669127,0.8890554019,0.6156275578,0.1782783346,0.2745681679,0.6814315609,0.9631019698,0.9629785942,0.9494654061,0.6991210154,0.8759113447,0.3676181858,0.7352744904
0.3458289671,0.3424893946,0.8820504277,0.3393887674,0.2059128999,0.2614883325,0.4723062669,0.4339250973,0.09369964803,0.4460893426,0.7110747421,0.6756260206,0.6348566165,0.1651369732
0.4237631878,0.3562992506,0.401108622,0.316688682,0.2600373152,0.7660320909,0.4222210955,0.4670851799,0.1150450859,0.8275198385,0.1997756252,0.6448668028,0.08444362877,0.2092429313
0.6039797432,0.6594287707,0.8740872475,0.9435252905,0.1258247602,0.7796446569,0.5934754853,0.3533338331,0.02680060712,0.06867477955,0.5703336525,0.6043853855,0.1913594377,0.3327404492
0.0335551375,0.9963177405,0.1290634145,0.8210129466,0.6118884473,0.06381777366,0.688022907,0.6389436602,0.8480005438,0.2304896808,0.3439984049,0.2904821306,0.5214283068,0.4915848175
0.7197073069,0.08595073904,0.02889154355,0.149461489,0.6044503631,0.6381663762,0.1680128682,0.1635620906,0.223782359,0.5760961372,0.8444184367,0.7815504348,0.1527299906,0.3266729748
0.5484611732,0.3306707308,0.7776595373,0.9030915626,0.5435555223,0.5895278245,0.4836884904,0.0129685615,0.2596071351,0.5471101634,0.3921023041,0.2037590077,0.4952427767,0.4334202532
0.871687831,0.01850764515,0.9615870096,0.6091954492,0.2773041545,0.7794249177,0.5880457287,0.9758054683,0.086593136,0.1201256882,0.7533605851,0.1471609892,0.6474331107,0.5428201086
0.445276509,0.9727215138,0.7013318142,0.5960488806,0.3908414789,0.1385901405,0.4032605673,0.6888305159,0.8236454776,0.5932875075,0.1682890055,0.8124051461,0.02965879395,0.4882691746
0.6910435401,0.9263749524,0.9500937065,0.2070756195,0.0440754081,0.1785714449,0.4962054269,0.8900558219,0.8622058928,0.3463006203,0.3830391667,0.9539699622,0.414619616,0.7292339089
0.6585412295,0.1346388135,0.4681142851,0.403940577,0.6587931992,0.1742293311,0.8389156305,0.5798590826,0.7359757199,0.4366457241,0.5657564846,0.9212310629,0.5072961729,0.5022007669
0.7662138847,0.9360672062,0.6284352707,0.2083547202,0.00622292731,0.8397642783,0.9287686777,0.17927458,0.3179584358,0.7943910357,0.9419634723,0.1186359418,0.3985007075,0.9252780683
0.6234949334,0.0317206663,0.8336652866,0.9457362224,0.5736268456,0.1869283195,0.1903603623,0.08909148879,0.2350578902,0.874666565,0.3462691606,0.01358689301,0.9613361854,0.2333039285
0.974521852,0.586802452,0.3710460113,0.5171654071,0.2314756051,0.4657435498,0.6484454138,0.3510256923,0.06579672133,0.5946616972,0.02772359109,0.8067469851,0.7214136523,0.5823955122
0.9287918365,0.5990248542,0.6992005853,0.3419092836,0.1515676215,0.8499460905,0.5325023659,0.8051336889,0.1906863659,0.9217365437,0.6460438803,0.6035545011,0.09959297292,0.8244375849
0.04416395979,0.1017995877,0.01036372264,0.3939343926,0.6413681023,0.4845072242,0.3705010919,0.9135678799,0.9888912919,0.457455886,0.8147966734,0.3991628559,0.589505478,0.579899947
0.01856621791,0.8722644414,0.2444191411,0.05878106677,0.1507730991,0.3105766895,0.5024574391,0.9490860216,0.2486692534,0.6080356987,0.008149525693,0.9660876085,0.5278046674,0.9151221013
0.353278969,0.6448471031,0.6295001919,0.9527309593,0.6419647133,0.6413360873,0.362866609,0.2880483708,0.2479502894,0.5226784367,0.5932070235,0.9530026777,0.6469240035,0.4823297546
0.1768220835,0.584805655,0.6110052267,0.2352021774,0.9215752268,0.7201900935,0.5087110068,0.08062979915,0.1085091641,0.4462302645,0.0815229264,0.1173237968,0.1506214259,0.5344154671
0.342579635,0.7082961912,0.8585067609,0.9516297681,0.3569269186,0.3053526785,0.4981071128,0.893237847,0.8283054336,0.8380457411,0.1892728357,0.3921446476,0.1986919892,0.3055759228
0.6269641059,0.9803477786,0.6360569158,0.1106870723,0.5980916285,0.2316941708,0.08633918957,0.2719827625,0.639762337,0.6946255956,0.3552371457,0.9622649342,0.5777247232,0.3871873557
0.4971537875,0.01229427725,0.9440804486,0.4571807704,0.574692988,0.853624456,0.6793475885,0.2937670018,0.5373833536,0.0831941797,0.3183375319,0.9051658678,0.4801795781,0.4361509743
0.9357803077,0.5491660805,0.2730254549,0.2930025091,0.9028883933,0.9982824046,0.6478125292,0.2283165513,0.7889878797,0.7614275155,0.9152700256,0.1236900822,0.483380703,0.2612439849
0.9119581595,0.9186889277,0.2539931114,0.5452137664,0.2457698771,0.5733550772,0.1896219121,0.2410153253,0.6397513129,0.897969222,0.2973626779,0.3434276377,0.03279262733,0.0849232639
0.9276565108,0.3304803752,0.5187680411,0.5950811387,0.1722726588,0.868942038,0.5686216061,0.927273883,0.8557435128,0.8370582291,0.4355260979,0.2756630562,0.6794564233,0.5315248936
0.3428771227,0.2877350608,0.2927070563,0.1665321711,0.6293710078,0.03914498657,0.8201314509,0.9759837723,0.8971756838,0.5388976223,0.08431079482,0.9830753772,0.1310424952,0.6410965696
0.09768781047,0.7535164438,0.1205666431,0.7439965237,0.8937717165,0.2803234947,0.54472457,0.3826817179,0.2200099754,0.8024601008,0.6454636808,0.3478319641,0.3178303035,0.7187206224
0.03775410325,0.1707830806,0.5453202701,0.01401752095,0.917625381,0.6872147715,0.122449824,0.8183472329,0.9970631002,0.04379701101,0.7225021615,0.5110183679,0.8348134718,0.6462373683
0.621228552,0.3372292611,0.7510166802,0.7359765163,0.9046139279,0.4367239049,0.2429421612,0.332064913,0.9661769903,0.1927547271,0.7879371932,0.872773487,0.2759036514,0.7311590125
0.7944110287,0.5548995012,0.9130493013,0.768089562,0.3964688088,0.6158150152,0.1670537595,0.5825039989,0.1466484935,0.08089514756,0.7220971715,0.9198030774,0.4610300625,0.43818873
0.7549811284,0.2586471524,0.09923647792,0.1578072412,0.4901330921,0.004997088705,0.1986113569,0.5871279121,0.7861208734,0.1586376885,0.01173196091,0.007168392903,0.7706386365,0.3480548832
0.6883564155,0.2013792042,0.362912617,0.5455453399,0.3306119731,0.519118018,0.2493242958,0.9712605889,0.7841113661,0.8802859772,0.0874197756,0.5373884863,0.2890571246,0.1615790553
0.9267876863,0.1106982374,0.7747137554,0.7026225242,0.4879196,0.8434265172,0.6941247284,0.6633754188,0.7561417925,0.9829906846,0.887061641,0.4672383619,0.4486541099,0.1159776935
0.9127793926,0.1729834219,0.9732558687,0.04210337101,0.7905472075,0.1233919008,0.8973597769,0.766632688,0.8225726921,0.2609855213,0.8372533564,0.2972470346,0.9514221805,0.1305328366
0.5368026348,0.5836376363,0.5992312913,0.02249065083,0.4255578201,0.4566221058,0.4588741558,0.1712420291,0.004179306674,0.4072636382,0.926714775,0.2376384452,0.2032260361,0.6647905434
0.6667938748,0.9762395706,0.4295219947,0.535449617,0.4366639892,0.7862697216,0.7459523989,0.3153011363,0.8691583821,0.6795902996,0.3141426327,0.6783899209,0.8925899708,0.0196878548
0.3137568641,0.2543781807,0.7697738599,0.236285278,0.9596152754,0.005329899366,0.6814054592,0.4676302924,0.3337308796,0.2904784464,0.01264548777,0.5082624376,0.3487579228,0.3998648787
0.08211502056,0.9851473765,0.4035941309,0.131544906,0.8128236396,0.7738870382,0.6496625423,0.6781079552,0.3288948546,0.3242766793,0.04613108381,0.3546770389,0.2896777341,0.09566502955
0.5617737633,0.7928325441,0.2113052189,0.9633180178,0.9382560585,0.49306292,0.2184687758,0.75412236,0.702582772,0.5618659219,0.3240511324,0.7919432493,0.3489796056,0.09895762011
0.6889279904,0.4191619778,0.1556364584,0.9050985237,0.3122064635,0.6123955356,0.2262115867,0.5475537268,0.9513828804,0.6826839966,0.7276354388,0.3133103804,0.0656821542,0.461044819
0.323981453,0.2846222464,0.8561393107,0.9047491526,0.2608824381,0.7524261474,0.4576911175,0.2962183484,0.2055191944,0.9941765026,0.8291845482,0.613945798,0.3407447919,0.4990109509
0.8622805732,0.1574982078,0.2282619989,0.652515568,0.6042700668,0.2700587122,0.6199138128,0.03788765485,0.05561501443,0.3305417896,0.2020654963,0.09329778791,0.8428797475,0.829369635
0.1104308824,0.8191432673,0.4427585042,0.3288874328,0.07138791227,0.7240533423,0.959743832,0.7160179406,0.2526750289,0.5859845392,0.7145084799,0.9369655194,0.2491505058,0.9739314856
0.3626518449,0.947882263,0.6858214955,0.07372782531,0.7550062619,0.4483717279,0.03346210153,0.1067584209,0.5829623189,0.2605523621,0.4434710702,0.3998570997,0.4958186493,0.6797901462
0.5741465151,0.2480705791,0.03092417943,0.525524401,0.3971236395,0.2807057846,0.4254536235,0.4774383298,0.8255853392,0.7245962931,0.5908829585,0.5979440895,0.3644879383,0.7121333097
0.3683040507,0.5532467826,0.9915189752,0.293941506,0.4444859013,0.114365459,0.7343296554,0.2975887962,0.09764451421,0.2232193892,0.09344628396,0.948527742,0.09337400763,0.2351451307
0.2581991529,0.03212799367,0.7944764351,0.4301793482,0.06811182668,0.1281849372,0.3410019144,0.1963551707,0.6220809146,0.3426023064,0.7312298076,0.3496530661,0.09432709519,0.8446718268
0.0006204788493,0.3450338714,0.1449259243,0.6776752357,0.8564460283,0.4947748744,0.1479836436,0.8042948385,0.5546696607,0.8425924652,0.3676277913,0.245864275,0.5507000327,0.7833345545
0.1193209296,0.266668994,0.7441509209,0.3426909255,0.03932759149,0.6025416787,0.7222485485,0.3353493086,0.144179437,0.8761968262,0.4858603834,0.5943083845,0.9462811666,0.05290763753
0.05300197612,0.1453685838,0.0334162973,0.0600878412,0.8642843221,0.9637689807,0.01203346651,0.3955125122,0.873418549,0.7442206566,0.2176452469,0.6190744935,0.9369612974,0.6190045767
0.003724770617,0.4157491049,0.01899568338,0.4964898089,0.2463362582,0.07825596204,0.06374336383,0.110796815,0.1495956399,0.4870006075,0.9030814594,0.9014717286,0.1045098401,0.7099592493
0.5632957443,0.41915146,0.322341641,0.4934542821,0.8055381429,0.7115258879,0.7007398933,0.3193144545,0.2362634581,0.3682956793,0.7429524244,0.146277887,0.6552220651,0.7553858557
0.1055153676,0.5494972638,0.8886229664,0.3050042316,0.9889109727,0.1626202738,0.9899767384,0.08498687701,0.6713875952,0.08552808029,0.2008763333,0.8605527333,0.686002287,0.3532326802
0.7115464492,0.4759760936,0.4377881209,0.783058775,0.2713752949,0.3875343166,0.9147490302,0.001069189503,0.3307326346,0.3007144888,0.5755935427,0.9280200214,0.2879486912,0.4635550046
0.8775816424,0.2334019191,0.9547700589,0.4092463516,0.9305361753,0.444872037,0.2810600316,0.3332992043,0.03988963574,0.6672678244,0.3218426662,0.5311049272,0.5856970188,0.6259428404
0.7995975916,0.2437125173,0.9280149134,0.8544316079,0.1468159867,0.4109357425,0.25262028,0.6905591484,0.0850190522,0.8356680626,0.5020247806,0.07947903533,0.8057432959,0.2917447295
0.04246147987,0.8764416972,0.5077968329,0.2743345081,0.9803716896,0.7214404312,0.2118924716,0.271102168,0.02915089169,0.1746044276,0.323973043,0.6329418397,0.9114948761,0.003019729592
0.3753649947,0.581745181,0.448799308,0.9748336723,0.4387242151,0.6556819108,0.3841965996,0.4880522915,0.5337180085,0.5668187013,0.9913728541,0.8460127762,0.6980604695,0.1383073329
0.6228135096,0.7267540223,0.06325351431,0.4905313559,0.1791294728,0.8671354452,0.2969046415,0.06120315294,0.6436716999,0.9718826029,0.7644856924,0.933396313,0.2745231888,0.9797571043
0.829210271,0.5014695417,0.8556647984,0.1526304256,0.8988107602,0.3103428776,0.8860034861,0.6454110802,0.3765699963,0.3059772814,0.7301038727,0.7712650469,0.892020538,0.07060703062
0.08738968441,0.6808183906,0.7100874845,0.1937052691,0.8165962205,0.7617205794,0.09999298414,0.9740260154,0.8917552531,0.368559534,0.7073202261,0.9206873732,0.5243075579,0.6580201041
0.5176448812,0.1221203877,0.03222742612,0.4995211068,0.8741105042,0.9250046366,0.3899156687,0.1945912799,0.2500657363,0.7486337302,0.2395051209,0.03029517529,0.6776550376,0.2549266908
0.3014680922,0.2201298704,0.6831124614,0.05770834043,0.1757909963,0.4169546704,0.263968586,0.4722153336,0.6250869769,0.857740425,0.1960530191,0.5396026976,0.02487445574,0.1321623385
0.993600738,0.6068326145,0.596671516,0.7876898324,0.3431411811,0.7691657684,0.7619321954,0.783477996,0.2717984844,0.4792973739,0.3045314115,0.01781499997,0.2130118148,0.6802423215
0.4464037689,0.6363728221,0.1188610564,0.1631429622,0.8209211194,0.04512490257,0.08280804943,0.08145588867,0.6104155061,0.6249546331,0.386179042,0.3571865172,0.8626882116,0.9317726859
0.6538464349,0.6706564867,0.04379000613,0.9263961241,0.4771054566,0.3975703755,0.1510577664,0.8137475208,0.7015553109,0.05531285023,0.2596946902,0.425679144,0.1078886764,0.3966406465
0.100225046,0.9836204573,0.05982625613,0.1088664269,0.2517146294,0.7399521055,0.01465928211,0.09170597746,0.1230085253,0.804686112,0.4116460289,0.2298447485,0.8015385379,0.3071074373
0.7920636575,0.8308201176,0.06235572255,0.164267853,0.9163150923,0.7525759212,0.1213847426,0.277524595,0.6118341875,0.6789557774,0.258413874,0.21072457,0.507317473,0.05680140634
0.3721200913,0.08865208318,0.6844396458,0.009244987316,0.0480572722,0.5375397131,0.4797407612,0.718908384,0.6818356136,0.1591822254,0.0922844842,0.1766313651,0.6782380006,0.9910751366
0.9880129442,0.259737259,0.159210577,0.7729188786,0.9961342585,0.7033884833,0.7552637743,0.01359953346,0.9036382155,0.001870943102,0.9545986943,0.6347143174,0.5514135074,0.4402807364
0.1834148761,0.3457935625,0.4091285031,0.3758692284,0.573216662,0.331141777,0.05517603653,0.817070271,0.9865142842,0.6740613118,0.8777975329,0.4032132623,0.8258292503,0.4938096712
0.114615831,0.6111035132,0.5928777258,0.0471841303,0.477161476,0.8501303119,0.753073372,0.8688195943,0.3302912089,0.7753694568,0.6165992143,0.5277027843,0.9723497138,0.8836383602
0.2645603764,0.7615666417,0.8377627225,0.2908179806,0.6227423819,0.7307019531,0.9529931992,0.4442757161,0.5536342636,0.7162276897,0.8110786584,0.05326348693,0.06188806173,0.09645175607
0.2292968081,0.3050443404,0.3193498629,0.1643152944,0.6234820926,0.9044267789,0.6760593976,0.6092967508,0.001272736915,0.7211913847,0.5007703426,0.8941765784,0.4068909723,0.6474402645
0.1731712764,0.840824761,0.6291883435,0.07261405344,0.565206866,0.8974956546,0.1169406681,0.2929704025,0.107223903,0.198970543,0.6040079599,0.4343089659,0.5667588988,0.7333912426
0.7853200283,0.5939292494,0.8577428921,0.7603552966,0.2823817258,0.4325844066,0.7128955034,0.5169751068,0.08769290837,0.2408902667,0.3709102663,0.2417808649,0.1183915046,0.9709152776
0.0668565433,0.9170284132,0.7749202205,0.758134181,0.9704958287,0.4163009154,0.8017439079,0.04336959153,0.06128318994,0.82362158,0.2121101891,0.9282432027,0.3628696459,0.4699119843
0.08300554966,0.9785325082,0.948611438,0.7224334828,0.6100500604,0.1314226084,0.6872743396,0.8019438416,0.708400996,0.4831987734,0.7562409429,0.5936374982,0.7090484209,0.1279896152
0.2241544459,0.6250654415,0.7891254451,0.9756782735,0.1459356801,0.7722113058,0.492647471,0.2970954333,0.7823029632,0.2029150813,0.1144832053,0.1670644418,0.0887140057,0.4873077727
0.6376265855,0.7252094325,0.6859078281,0.361084703,0.2810297271,0.7537403777,0.5616086457,0.1161131182,0.6676051356,0.1571620624,0.8992913934,0.05989132423,0.8945261377,0.1703909974
0.4881469734,0.5488725001,0.1275929664,0.07729875729,0.569107339,0.2157461414,0.1056268204,0.7135313785,0.06171301453,0.1637356902,0.1305477075,0.05554813587,0.8211058977,0.4318635256
0.206602892,0.947300173,0.6159637735,0.7514722674,0.04436138459,0.9479404973,0.8888091068,0.1603108428,0.3774054193,0.1084224793,0.2202764764,0.3392579961,0.9512016734,0.1746976605
0.2042287084,0.004508745876,0.1903983173,0.00284923961,0.8220599824,0.07693982326,0.6859547886,0.9806473957,0.9218246086,0.03113903495,0.2981196613,0.937516476,0.05272319642,0.8287489519
0.9575787576,0.8848300198,0.6027394507,0.03552532305,0.8358002471,0.496567136,0.5874954048,0.2097015039,0.8273181243,0.5951249313,0.4899710349,0.3284333866,0.3329889582,0.8851775996
0.5831135889,0.2518400533,0.3965058911,0.1439164552,0.1824988382,0.6346132961,0.1356937345,0.09133273671,0.567999767,0.3256463545,0.5951382017,0.3235115002,0.7789620273,0.5273640917
0.6134839382,0.150626933,0.1253037228,0.01181101164,0.9217639718,0.08788555766,0.9926456676,0.1512460858,0.3625759856,0.9211846861,0.09166495574,0.6020822203,0.6011108027,0.3319658527
0.1926725476,0.677310052,0.6227999637,0.2021053412,0.6354512522,0.7784275703,0.6743481809,0.2110808231,0.7628117293,0.2854776388,0.0915401181,0.6767684405,0.423288561,0.9608873888
0.1512353538,0.1412336016,0.9965869789,0.5441429855,0.6948257212,0.9239624566,0.3997303133,0.6256601382,0.6679883052,0.3551853855,0.7069375847,0.3389485247,0.9868130063,0.7078815982
0.8709295088,0.1222204118,0.303320087,0.5416907703,0.3403568262,0.09535108746,0.8309258117,0.9680861748,0.8975524248,0.5376083281,0.1840738653,0.4525551866,0.9525473116,0.3589670017
0.6059757047,0.9485826744,0.245518868,0.5655530276,0.3299709526,0.2331905988,0.671316805,0.1233031036,0.1980662069,0.314403454,0.2814610851,0.9949907772,0.9937331705,0.8946895569
0.3639449866,0.2144638549,0.4182417461,0.02943528718,0.8643040612,0.9549710659,0.3239629172,0.8866950637,0.5696653803,0.2786926868,0.5954916175,0.9237015114,0.6563850074,0.0472964321
0.9194223677,0.692591514,0.38948475,0.5977643648,0.9722514129,0.424409558,0.9158554739,0.4113451147,0.1799708835,0.5912028442,0.1269714847,0.8312875616,0.6827107096,0.1629291261
0.485957363,0.4188205032,0.6509603949,0.6517849868,0.09744018394,0.3051524008,0.4869918951,0.6433303964,0.02298015595,0.5407539379,0.7451139376,0.932368549,0.3257715421,0.05923489025
0.3238970234,0.542995446,0.4204893492,0.3385273051,0.996025351,0.9876520705,0.6431205246,0.7154744415,0.6860099207,0.8935097003,0.7644349186,0.1961049161,0.01588156026,0.8350186282
0.3377271364,0.3769338218,0.04319957476,0.9784537448,0.2609848001,0.4757795412,0.2031616607,0.933497289,0.5868182301,0.6682254916,0.3391741977,0.07406453442,0.8366141926,0.5400533926
0.05593305974,0.9563875289,0.24451129,0.5653024849,0.04918002525,0.8414139893,0.1232172248,0.37477694,0.4286449252,0.3468271354,0.4911719574,0.1246587756,0.5769542572,0.9400078127
0.8183587043,0.7412501193,0.3731944665,0.5877187409,0.845726405,0.4379625931,0.1213344989,0.6916504609,0.4603255867,0.5429509472,0.7399408141,0.5432290221,0.782115073,0.7705674908
0.9061453542,0.04519862659,0.8354025683,0.1733760741,0.5774715363,0.1608978418,0.2591854599,0.6990585607,0.2844170883,0.5312349266,0.4005419423,0.4788163155,0.4479917788,0.9252975584
0.2449031808,0.09897910436,0.2646440738,0.02809099718,0.4576937051,0.9027847818,0.2184205876,0.7543255812,0.2643341973,0.4919933045,0.9900780856,0.9083926246,0.8926334501,0.1099899831
0.2245536042,0.0709937781,0.106588226,0.9035100524,0.6786460552,0.542988562,0.06941140104,0.9339866743,0.8743527252,0.5063531713,0.545361633,0.108704435,0.1865870202,0.3854402486
0.7248452233,0.1670818317,0.2013510796,0.5182700173,0.1605666409,0.9504192853,0.264797334,0.4621381744,0.6436077857,0.1888246975,0.6651122251,0.006355697102,0.6095802408,0.1533083631
0.08015988876,0.9448598808,0.1581365752,0.2469890972,0.9369601537,0.9032283439,0.667063898,0.2655688825,0.1971617544,0.4980336854,0.3235517649,0.7197496586,0.9971485604,0.06472260027
0.08434069208,0.3551139124,0.3744697323,0.9967052868,0.9883959342,0.7496336164,0.1415853216,0.1785414505,0.5008089057,0.3103000834,0.858663099,0.3757746355,0.6498618598,0.9212467373
0.715799194,0.2808267992,0.6440104495,0.1571185778,0.1691015217,0.7235882693,0.330730438,0.8406115579,0.5671455442,0.1046426439,0.7939482385,0.5972605115,0.9716197097,0.3669372334
0.6681228037,0.1302648573,0.7793844152,0.04729708367,0.3387782897,0.4110871201,0.1848903388,0.8924935692,0.8176274786,0.6977686432,0.1631047031,0.7271327914,0.5035495391,0.8151672058
0.7177437959,0.02032807024,0.1231012922,0.792927581,0.2147094666,0.1275791691,0.1538492356,0.7472266031,0.2998207489,0.1346633388,0.1785432339,0.6358484648,0.943214459,0.525262032
0.4267747815,0.6720839911,0.5638847495,0.7317865562,0.1616105568,0.2765431308,0.2118159536,0.4576712048,0.3403075969,0.3581280357,0.06772374232,0.7638099056,0.07809951933,0.3487339183
0.2360036695,0.2909297252,0.3347562398,0.3044795532,0.3304645425,0.9357783087,0.7202999412,0.6768794128,0.4228482119,0.3517950873,0.06076736874,0.2867124753,0.1659339442,0.9445614711
0.07814963256,0.8202422191,0.1180619466,0.1445907098,0.4321114198,0.5006720146,0.7694218289,0.2012133566,0.03274367967,0.7563392569,0.5668258948,0.7327346996,0.6502835382,0.6458132183
0.5256111298,0.9233166162,0.8798093036,0.1056142306,0.8071909652,0.01911212257,0.01888497951,0.6989617695,0.4853168965,0.3039510386,0.8932941001,0.8504070874,0.9263513796,0.009142615081
0.1597967522,0.747437984,0.3019177961,0.1239904016,0.7735285189,0.7623947536,0.5785476589,0.5681964035,0.2212107195,0.5310214071,0.2455395415,0.757165733,0.6590778026,0.3122962578
0.2394131842,0.6973344775,0.1246345127,0.6193311532,0.8951022313,0.3225525038,0.2290390116,0.8268792353,0.4715253742,0.1081335121,0.1381256723,0.7688680864,0.8954376245,0.5668655
0.8191502548,0.5345409542,0.9948742968,0.6658118373,0.193782709,0.3379697073,0.4916097656,0.7215077834,0.8458395553,0.4047502937,0.7196059355,0.7621302958,0.9005497361,0.350066577
0.5751567157,0.7693746693,0.6895805939,0.8079479236,0.3731023905,0.2659491057,0.2919527384,0.1819803806,0.1822660933,0.09803563126,0.2906637158,0.2052543518,0.7294199935,0.05571370168
0.7618926083,0.4927176594,0.4911437457,0.2125617389,0.3745641486,0.6768878252,0.4035519584,0.01726341084,0.5047197233,0.6654699485,0.05991941059,0.4779659233,0.3350919959,0.1953247163
0.1781922558,0.02631533639,0.3735838174,0.08357243084,0.3731905374,0.4636013984,0.1427724701,0.8935228011,0.872752344,0.8937024271,0.9117095741,0.7250251657,0.1815854747,0.7660500715
0.8933972679,0.727175548,0.2783345106,0.7622656391,0.4387795021,0.5021232212,0.03891692735,0.5595325632,0.8209527427,0.02925275213,0.980061871,0.04163860763,0.9383808534,0.001434525438
0.8183298543,0.07048034454,0.1211687496,0.3376352527,0.7191368755,0.94632097,0.7973970535,0.9688370652,0.6866224071,0.9853804301,0.6898872371,0.5224281396,0.9526873747,0.4497581714
0.5436721786,0.831985709,0.2489251245,0.1462777335,0.49482709,0.3757695133,0.9606910065,0.5004026482,0.609408468,0.9311438495,0.8370055021,0.4108128106,0.004750401372,0.8282534173
0.3157586194,0.7486534679,0.8019456038,0.7189338852,0.7677131943,0.159962633,0.9477697376,0.2718602653,0.6141641636,0.8338592207,0.1742193942,0.5734212662,0.2066996656,0.5496225261
0.4160931454,0.4610248689,0.1836560621,0.4627078722,0.8703929074,0.5563347698,0.3177376812,0.8972179491,0.8810533964,0.6630062946,0.3573603964,0.573154271,0.7142194327,0.1848094821
0.08512615989,0.2572230918,0.3697286396,0.5499130652,0.8682519163,0.7779113165,0.4679650374,0.238586954,0.5536614061,0.7586099831,0.7042704866,0.7735615419,0.2409685646,0.8663268483
0.4008752675,0.7553556433,0.3939121281,0.479860107,0.8951345323,0.8611020729,0.06121534558,0.1324187234,0.6455889091,0.2275280645,0.904210707,0.1435639639,0.005506275505,0.2488250948
0.4256209659,0.8742894489,0.9502919546,0.007192185762,0.258932538,0.8613685035,0.02467937949,0.7974202829,0.1505764253,0.2286726966,0.8845343462,0.4565085535,0.2145947198,0.8784168336
0.4552547144,0.5944135404,0.1513677836,0.4095750344,0.4459481955,0.5314976002,0.6446969099,0.6164219963,0.9892108091,0.1076192623,0.7272886146,0.7748557561,0.2447128726,0.262966303
0.313093908,0.8554251187,0.7034287301,0.2454697106,0.782087419,0.6744331968,0.4342092613,0.1479721726,0.6225365653,0.2897324138,0.7210948994,0.338835634,0.2047731694,0.03893138381
0.8864362194,0.4523834128,0.1052386307,0.2203766981,0.5400666776,0.7862251593,0.5904631327,0.5634322593,0.9793915774,0.2714488249,0.1609211401,0.1020559039,0.4650222861,0.9012043499
0.7809012303,0.3782489571,0.8743961987,0.8390837171,0.8714854061,0.7892389453,0.237274502,0.06500342611,0.8005417577,0.6887245862,0.8919092557,0.537506573,0.635831871,0.781970596
0.5463230022,0.3104484601,0.3812454198,0.1509748224,0.843957293,0.7002836156,0.002704477586,0.4963308852,0.5328973876,0.9158533955,0.05317398906,0.04565479044,0.1831814235,0.486066734
0.9203846874,0.105684233,0.3281436381,0.3122548561,0.09687726497,0.2624843064,0.2561225202,0.4507317156,0.2895890044,0.2135662028,0.04661193672,0.729735214,0.3772233253,0.2584379019
0.8278337174,0.8316253693,0.7657974165,0.191473351,0.5882005201,0.2415149698,0.8685769309,0.1016250427,0.661345564,0.5746806737,0.7136031412,0.922787469,0.8145503007,0.604962317
0.328981412,0.7604842914,0.4111920122,0.1713298498,0.2593273651,0.1256506979,0.3476188652,0.158864702,0.4955265782,0.003544205118,0.1261487293,0.127442082,0.4614981477,0.792136407
0.563292089,0.5322321191,0.05100868957,0.5274689927,0.5529268232,0.0630429854,0.2760410024,0.5299741228,0.1494366834,0.02306083922,0.4780784735,0.274841156,0.3352889701,0.06669906739
0.3012604744,0.4442041178,0.15304572,0.01850121355,0.8386442643,0.1884842569,0.7232437074,0.09200608054,0.4092869068,0.2431985246,0.4148270787,0.8109779359,0.4674547641,0.9992620262
0.2911478458,0.3703632802,0.7011729148,0.6553466837,0.2620405198,0.9322380278,0.9433618323,0.9925606726,0.1278739544,0.7422673987,0.2137120897,0.792145188,0.1373908648,0.0126527212
